FoodCategoryCd,구분,레시피 번호,레시피명,
13,나물/숙채류,2688,죽순채,나물/숙채류_2688_죽순채
10,볶음류,2689,고구마볶음,볶음류_2689_고구마볶음
5,국 및 탕류,2690,두부감자국,국 및 탕류_2690_두부감자국
2,빵 및 과자류,2691,크로크무슈,빵 및 과자류_2691_크로크무슈
2,빵 및 과자류,2692,달고나,빵 및 과자류_2692_달고나
20,음료 및 차류,2693,아이스달고나라떼,음료 및 차류_2693_아이스달고나라떼
20,음료 및 차류,2694,딸기라떼(생과일),음료 및 차류_2694_딸기라떼(생과일)
10,볶음류,2695,소고기찹스테이크,볶음류_2695_소고기찹스테이크
8,구이류,2696,양파구이,구이류_2696_양파구이
8,구이류,2697,팽이버섯구이,구이류_2697_팽이버섯구이
10,볶음류,2698,피망돼지고기볶음,볶음류_2698_피망돼지고기볶음
26,"채소, 해조류",2699,표고버섯숙회,"채소, 해조류_2699_표고버섯숙회"
26,"채소, 해조류",2700,느타리버섯숙회,"채소, 해조류_2700_느타리버섯숙회"
26,"채소, 해조류",2701,새송이버섯숙회,"채소, 해조류_2701_새송이버섯숙회"
7,찜류,2702,두부찜,찜류_2702_두부찜
11,조림류,2703,닭날개조림,조림류_2703_닭날개조림
3,면 및 만두류,2704,해물쌀국수,면 및 만두류_2704_해물쌀국수
12,튀김류,2705,깐풍새우,튀김류_2705_깐풍새우
1,밥류,2706,마늘버섯덮밥,밥류_2706_마늘버섯덮밥
11,조림류,2707,두부버섯조림,조림류_2707_두부버섯조림
1,밥류,2708,오징어볶음밥,밥류_2708_오징어볶음밥
10,볶음류,2709,건파래볶음,볶음류_2709_건파래볶음
2,빵 및 과자류,2710,카라멜푸딩,빵 및 과자류_2710_카라멜푸딩
1,밥류,2711,보리비빔밥,밥류_2711_보리비빔밥
1,밥류,2712,열무보리비빔밥,밥류_2712_열무보리비빔밥
5,국 및 탕류,2713,계란양파국,국 및 탕류_2713_계란양파국
1,밥류,2714,현미김밥,밥류_2714_현미김밥
7,찜류,2715,에그베네딕트,찜류_2715_에그베네딕트
1,밥류,2716,닭고기볶음밥,밥류_2716_닭고기볶음밥
1,밥류,2717,새송이버섯카레라이스,밥류_2717_새송이버섯카레라이스
7,찜류,2718,닭가슴살양배추찜,찜류_2718_닭가슴살양배추찜
7,찜류,2719,돼지고기양배추찜,찜류_2719_돼지고기양배추찜
12,튀김류,2720,버섯탕수,튀김류_2720_버섯탕수
1,밥류,2721,흑미검정콩밥(흑태),밥류_2721_흑미검정콩밥(흑태)
4,죽 및 스프류,2722,녹두닭죽,죽 및 스프류_2722_녹두닭죽
1,밥류,2723,현미누룽지(건조),밥류_2723_현미누룽지(건조)
11,조림류,2724,등갈비찜,조림류_2724_등갈비찜
24,"곡류, 서류 제품",2725,망개떡,"곡류, 서류 제품_2725_망개떡"
5,국 및 탕류,2726,두부애호박된장국,국 및 탕류_2726_두부애호박된장국
5,국 및 탕류,2727,전복미역국,국 및 탕류_2727_전복미역국
13,나물/숙채류,2728,아욱된장나물,나물/숙채류_2728_아욱된장나물
13,나물/숙채류,2729,아욱나물,나물/숙채류_2729_아욱나물
1,밥류,2730,아욱밥,밥류_2730_아욱밥
10,볶음류,2731,청경채볶음,볶음류_2731_청경채볶음
4,죽 및 스프류,2732,찹쌀죽,죽 및 스프류_2732_찹쌀죽
4,죽 및 스프류,2733,브로콜리죽,죽 및 스프류_2733_브로콜리죽
1,밥류,2734,양파볶음밥,밥류_2734_양파볶음밥
1,밥류,2735,찹쌀누룽지(건조),밥류_2735_찹쌀누룽지(건조)
7,찜류,2736,고구마단호박샐러드,찜류_2736_고구마단호박샐러드
11,조림류,2737,돼지고기우엉조림,조림류_2737_돼지고기우엉조림
10,볶음류,2738,베이컨김치볶음,볶음류_2738_베이컨김치볶음
10,볶음류,2739,무들깨볶음,볶음류_2739_무들깨볶음
3,면 및 만두류,2740,간짜장,면 및 만두류_2740_간짜장
3,면 및 만두류,2741,쟁반짜장,면 및 만두류_2741_쟁반짜장
3,면 및 만두류,2742,치즈라면,면 및 만두류_2742_치즈라면
8,구이류,2743,대하구이,구이류_2743_대하구이
17,장아찌/절임류,2744,꼬들단무지,장아찌/절임류_2744_꼬들단무지
13,나물/숙채류,2745,우거지된장무침,나물/숙채류_2745_우거지된장무침
20,음료 및 차류,2746,청포도주스(생과일),음료 및 차류_2746_청포도주스(생과일)
20,음료 및 차류,2747,천도복숭아주스(생과일),음료 및 차류_2747_천도복숭아주스(생과일)
20,음료 및 차류,2748,자두주스(생과일),음료 및 차류_2748_자두주스(생과일)
4,죽 및 스프류,2749,참치죽,죽 및 스프류_2749_참치죽
4,죽 및 스프류,2750,참치채소죽,죽 및 스프류_2750_참치채소죽
24,"곡류, 서류 제품",2751,찰보리,"곡류, 서류 제품_2751_찰보리"
24,"곡류, 서류 제품",2752,쌀보리,"곡류, 서류 제품_2752_쌀보리"
24,"곡류, 서류 제품",2753,겉보리(통보리),"곡류, 서류 제품_2753_겉보리(통보리)"
6,찌개 및 전골류,2754,두부애호박된장찌개,찌개 및 전골류_2754_두부애호박된장찌개
8,구이류,2755,애호박구이,구이류_2755_애호박구이
5,국 및 탕류,2756,사골우거지탕,국 및 탕류_2756_사골우거지탕
7,찜류,2757,병어찜,찜류_2757_병어찜
22,과일류,2758,후르츠칵테일,과일류_2758_후르츠칵테일
11,조림류,2759,마늘조림,조림류_2759_마늘조림
12,튀김류,2760,웨지감자튀김,튀김류_2760_웨지감자튀김
4,죽 및 스프류,2761,완두콩스프,죽 및 스프류_2761_완두콩스프
4,죽 및 스프류,2762,양송이버섯죽,죽 및 스프류_2762_양송이버섯죽
7,찜류,2763,가자미찜,찜류_2763_가자미찜
8,구이류,2764,오븐구이치킨,구이류_2764_오븐구이치킨
1,밥류,2765,전복밥,밥류_2765_전복밥
3,면 및 만두류,2766,감자옹심이,면 및 만두류_2766_감자옹심이
3,면 및 만두류,2767,굴림만두,면 및 만두류_2767_굴림만두
4,죽 및 스프류,2768,전복닭죽,죽 및 스프류_2768_전복닭죽
13,나물/숙채류,2769,파프리카잡채,나물/숙채류_2769_파프리카잡채
5,국 및 탕류,2770,맑은아귀탕,국 및 탕류_2770_맑은아귀탕
6,찌개 및 전골류,2771,버섯애호박찌개,찌개 및 전골류_2771_버섯애호박찌개
10,볶음류,2772,낙지불고기,볶음류_2772_낙지불고기
7,찜류,2773,브로콜리감자샐러드,찜류_2773_브로콜리감자샐러드
10,볶음류,2774,오징어채간장볶음,볶음류_2774_오징어채간장볶음
13,나물/숙채류,2775,머위대들깨무침,나물/숙채류_2775_머위대들깨무침
10,볶음류,2776,머위대볶음,볶음류_2776_머위대볶음
4,죽 및 스프류,2792,낙지소고기죽,죽 및 스프류_2792_낙지소고기죽
1,밥류,2793,김치콩나물국밥,밥류_2793_김치콩나물국밥
22,과일류,2794,체리,과일류_2794_체리
22,과일류,2795,아로니아,과일류_2795_아로니아
22,과일류,2796,천혜향,과일류_2796_천혜향
22,과일류,2797,청견,과일류_2797_청견
22,과일류,2798,카라향,과일류_2798_카라향
22,과일류,2799,크랜베리(생것),과일류_2799_크랜베리(생것)
22,과일류,2800,건크랜베리,과일류_2800_건크랜베리
22,과일류,2801,오디,과일류_2801_오디
22,과일류,2802,애플망고,과일류_2802_애플망고
22,과일류,2803,다래,과일류_2803_다래
22,과일류,2804,머루,과일류_2804_머루
22,과일류,2805,복분자,과일류_2805_복분자
22,과일류,2806,샤인머스캣,과일류_2806_샤인머스캣
22,과일류,2807,아세로라,과일류_2807_아세로라
22,과일류,2808,용과(흰색),과일류_2808_용과(흰색)
22,과일류,2809,용과(적색),과일류_2809_용과(적색)
22,과일류,2810,용과(황색),과일류_2810_용과(황색)
22,과일류,2811,흑토마토,과일류_2811_흑토마토
25,"두류, 견과 및 종실",2812,브라질너트(마른것),"두류, 견과 및 종실_2812_브라질너트(마른것)"
25,"두류, 견과 및 종실",2813,브라질너트(볶은것),"두류, 견과 및 종실_2813_브라질너트(볶은것)"
25,"두류, 견과 및 종실",2814,헤이즐넛(마른것),"두류, 견과 및 종실_2814_헤이즐넛(마른것)"
25,"두류, 견과 및 종실",2815,아마씨(볶은것),"두류, 견과 및 종실_2815_아마씨(볶은것)"
16,젓갈류,2816,낙지젓,젓갈류_2816_낙지젓
27,수조어육류,2817,훈제연어,수조어육류_2817_훈제연어
27,수조어육류,2818,삶은계란(흰자),수조어육류_2818_삶은계란(흰자)
5,국 및 탕류,2819,유채된장국,국 및 탕류_2819_유채된장국
13,나물/숙채류,2820,유채된장나물,나물/숙채류_2820_유채된장나물
13,나물/숙채류,2821,방풍나물된장무침,나물/숙채류_2821_방풍나물된장무침
13,나물/숙채류,2822,가죽고추장무침,나물/숙채류_2822_가죽고추장무침
13,나물/숙채류,2823,가죽무침,나물/숙채류_2823_가죽무침
5,국 및 탕류,2824,도토리묵사발,국 및 탕류_2824_도토리묵사발
1,밥류,2825,찹쌀숭늉(밥포함),밥류_2825_찹쌀숭늉(밥포함)
1,밥류,2826,현미숭늉(밥포함),밥류_2826_현미숭늉(밥포함)
1,밥류,2827,현미밤밥,밥류_2827_현미밤밥
20,음료 및 차류,2828,카페모카,음료 및 차류_2828_카페모카
20,음료 및 차류,2829,아이스카페모카,음료 및 차류_2829_아이스카페모카
20,음료 및 차류,2830,카페모카(휘핑크림포함),음료 및 차류_2830_카페모카(휘핑크림포함)
20,음료 및 차류,2831,아이스카페모카(휘핑크림포함),음료 및 차류_2831_아이스카페모카(휘핑크림포함)
1,밥류,2832,대통밥,밥류_2832_대통밥
3,면 및 만두류,2833,초계국수,면 및 만두류_2833_초계국수
1,밥류,2834,토마토계란볶음밥,밥류_2834_토마토계란볶음밥
4,죽 및 스프류,2835,문어죽,죽 및 스프류_2835_문어죽
13,나물/숙채류,2836,고추잎고추장무침,나물/숙채류_2836_고추잎고추장무침
13,나물/숙채류,2837,고구마줄기들깨나물,나물/숙채류_2837_고구마줄기들깨나물
10,볶음류,2838,우엉볶음,볶음류_2838_우엉볶음
11,조림류,2839,총각김치된장조림,조림류_2839_총각김치된장조림
2,빵 및 과자류,2840,티라미수,빵 및 과자류_2840_티라미수
2,빵 및 과자류,2841,휘낭시에,빵 및 과자류_2841_휘낭시에
2,빵 및 과자류,2842,크렘뷜레,빵 및 과자류_2842_크렘뷜레
1,밥류,2843,현미고구마밥,밥류_2843_현미고구마밥
10,볶음류,2844,숙주닭고기볶음,볶음류_2844_숙주닭고기볶음
13,나물/숙채류,2845,개두릅나물,나물/숙채류_2845_개두릅나물
13,나물/숙채류,2846,곤드레나물,나물/숙채류_2846_곤드레나물
19,유제품류 및 빙과,2847,생크림(액체),유제품류 및 빙과_2847_생크림(액체)
19,유제품류 및 빙과,2848,생크림(휘핑),유제품류 및 빙과_2848_생크림(휘핑)
26,"채소, 해조류",2849,적양파,"채소, 해조류_2849_적양파"
5,국 및 탕류,2850,우무콩국,국 및 탕류_2850_우무콩국
5,국 및 탕류,2851,우무냉국,국 및 탕류_2851_우무냉국
20,음료 및 차류,2852,아인슈페너(비엔나커피),음료 및 차류_2852_아인슈페너(비엔나커피)
1,밥류,2853,새우날치알볶음밥,밥류_2853_새우날치알볶음밥
5,국 및 탕류,2854,닭다리백숙(찹쌀포함),국 및 탕류_2854_닭다리백숙(찹쌀포함)
5,국 및 탕류,2855,닭다리백숙(찹쌀미포함),국 및 탕류_2855_닭다리백숙(찹쌀미포함)
5,국 및 탕류,2856,두부소고기된장국,국 및 탕류_2856_두부소고기된장국
5,국 및 탕류,2857,소고기된장국,국 및 탕류_2857_소고기된장국
8,구이류,2858,소고기부채살구이,구이류_2858_소고기부채살구이
2,빵 및 과자류,2859,쌀식빵,빵 및 과자류_2859_쌀식빵
2,빵 및 과자류,2860,흑미식빵,빵 및 과자류_2860_흑미식빵
11,조림류,2861,코다리시래기조림,조림류_2861_코다리시래기조림
10,볶음류,2862,계란채소볶음,볶음류_2862_계란채소볶음
22,과일류,2863,과일화채,과일류_2863_과일화채
24,"곡류, 서류 제품",2864,또띠아,"곡류, 서류 제품_2864_또띠아"
2,빵 및 과자류,2865,나쵸,빵 및 과자류_2865_나쵸
4,죽 및 스프류,2866,문어채소죽,죽 및 스프류_2866_문어채소죽
26,"채소, 해조류",2867,비트찜,"채소, 해조류_2867_비트찜"
24,"곡류, 서류 제품",2868,현미가래떡,"곡류, 서류 제품_2868_현미가래떡"
5,국 및 탕류,2869,소고기현미떡국,국 및 탕류_2869_소고기현미떡국
5,국 및 탕류,2870,현미떡국,국 및 탕류_2870_현미떡국
1,밥류,2871,닭고기브리또,밥류_2871_닭고기브리또
12,튀김류,2872,찹쌀탕수육,튀김류_2872_찹쌀탕수육
8,구이류,2873,소금구이닭꼬치,구이류_2873_소금구이닭꼬치
8,구이류,2874,양념닭꼬치,구이류_2874_양념닭꼬치
8,구이류,2875,데리야끼닭꼬치,구이류_2875_데리야끼닭꼬치
21,주류,2876,막걸리,주류_2876_막걸리
21,주류,2877,동동주,주류_2877_동동주
21,주류,2878,사케,주류_2878_사케
8,구이류,2879,훈제오리고기구이,구이류_2879_훈제오리고기구이
27,수조어육류,2880,크래미,수조어육류_2880_크래미
25,"두류, 견과 및 종실",2881,껍질콩,"두류, 견과 및 종실_2881_껍질콩"
20,음료 및 차류,2882,홍차버블티,음료 및 차류_2882_홍차버블티
20,음료 및 차류,2883,녹차버블티,음료 및 차류_2883_녹차버블티
12,튀김류,2884,레몬크림새우,튀김류_2884_레몬크림새우
24,"곡류, 서류 제품",2885,라이스페이퍼,"곡류, 서류 제품_2885_라이스페이퍼"
3,면 및 만두류,2886,닭고기월남쌈,면 및 만두류_2886_닭고기월남쌈
3,면 및 만두류,2887,새우월남쌈,면 및 만두류_2887_새우월남쌈
3,면 및 만두류,2888,소불고기월남쌈,면 및 만두류_2888_소불고기월남쌈
2,빵 및 과자류,2889,치아바타앙버터,빵 및 과자류_2889_치아바타앙버터
2,빵 및 과자류,2890,바게트앙버터,빵 및 과자류_2890_바게트앙버터
6,찌개 및 전골류,2891,김치버섯전골,찌개 및 전골류_2891_김치버섯전골
8,구이류,2892,전복구이,구이류_2892_전복구이
8,구이류,2893,전복버터구이,구이류_2893_전복버터구이
1,밥류,2894,단호박밥,밥류_2894_단호박밥
3,면 및 만두류,2895,현미면잔치국수,면 및 만두류_2895_현미면잔치국수
26,"채소, 해조류",2896,적배추,"채소, 해조류_2896_적배추"
22,과일류,2897,복숭아청,과일류_2897_복숭아청
22,과일류,2898,자두청,과일류_2898_자두청
22,과일류,2899,자몽청,과일류_2899_자몽청
20,음료 및 차류,2900,복숭아에이드(생과일),음료 및 차류_2900_복숭아에이드(생과일)
20,음료 및 차류,2901,자두에이드(생과일),음료 및 차류_2901_자두에이드(생과일)
20,음료 및 차류,2902,자몽에이드(생과일),음료 및 차류_2902_자몽에이드(생과일)
12,튀김류,2903,자색고구마튀김,튀김류_2903_자색고구마튀김
10,볶음류,2904,두부두루치기,볶음류_2904_두부두루치기
17,장아찌/절임류,2905,마늘장아찌,장아찌/절임류_2905_마늘장아찌
10,볶음류,2906,토마토닭볶음,볶음류_2906_토마토닭볶음
10,볶음류,2907,토마토소스제육볶음,볶음류_2907_토마토소스제육볶음
13,나물/숙채류,2908,우렁초장무침,나물/숙채류_2908_우렁초장무침
7,찜류,2909,전복해물찜,찜류_2909_전복해물찜
4,죽 및 스프류,2910,현미죽,죽 및 스프류_2910_현미죽
4,죽 및 스프류,2911,현미찹쌀죽,죽 및 스프류_2911_현미찹쌀죽
7,찜류,2912,부추콩가루찜,찜류_2912_부추콩가루찜
11,조림류,2913,도루묵조림,조림류_2913_도루묵조림
13,나물/숙채류,2914,부지갱이나물,나물/숙채류_2914_부지갱이나물
18,"장류, 양념류",2915,참깨드레싱,"장류, 양념류_2915_참깨드레싱"
27,수조어육류,2916,육포,수조어육류_2916_육포
17,장아찌/절임류,2917,마늘피클,장아찌/절임류_2917_마늘피클
26,"채소, 해조류",2918,브로콜리찜,"채소, 해조류_2918_브로콜리찜"
1,밥류,2919,가지밥,밥류_2919_가지밥
10,볶음류,2920,양파표고버섯볶음,볶음류_2920_양파표고버섯볶음
13,나물/숙채류,2921,청경채나물,나물/숙채류_2921_청경채나물
4,죽 및 스프류,2922,채소계란죽,죽 및 스프류_2922_채소계란죽
5,국 및 탕류,2923,매생이떡국,국 및 탕류_2923_매생이떡국
26,"채소, 해조류",2924,미니단호박,"채소, 해조류_2924_미니단호박"
13,나물/숙채류,2925,모둠버섯잡채,나물/숙채류_2925_모둠버섯잡채
14,생채/무침류,2926,치커리유자청무침,생채/무침류_2926_치커리유자청무침
2,빵 및 과자류,2927,폰당쇼콜라,빵 및 과자류_2927_폰당쇼콜라
2,빵 및 과자류,2928,고구마케이크,빵 및 과자류_2928_고구마케이크
10,볶음류,2929,어향가지,볶음류_2929_어향가지
3,면 및 만두류,2930,콩나물라면,면 및 만두류_2930_콩나물라면
1,밥류,2931,충무김밥,밥류_2931_충무김밥
5,국 및 탕류,2932,감자콩나물국,국 및 탕류_2932_감자콩나물국
5,국 및 탕류,2933,우거지추어탕,국 및 탕류_2933_우거지추어탕
2,빵 및 과자류,2934,우유식빵,빵 및 과자류_2934_우유식빵
2,빵 및 과자류,2935,옥수수식빵,빵 및 과자류_2935_옥수수식빵
3,면 및 만두류,2936,애호박비빔칼국수,면 및 만두류_2936_애호박비빔칼국수
17,장아찌/절임류,2937,토마토마리네이드,장아찌/절임류_2937_토마토마리네이드
5,국 및 탕류,2938,황태미역국,국 및 탕류_2938_황태미역국
10,볶음류,2939,호두멸치볶음,볶음류_2939_호두멸치볶음
8,구이류,2940,꼼장어구이,구이류_2940_꼼장어구이
8,구이류,2941,꼼장어양념구이,구이류_2941_꼼장어양념구이
14,생채/무침류,2942,오이고추된장무침,생채/무침류_2942_오이고추된장무침
4,죽 및 스프류,2943,비프스튜,죽 및 스프류_2943_비프스튜
3,면 및 만두류,2944,메밀수제비,면 및 만두류_2944_메밀수제비
2,빵 및 과자류,2945,시나몬롤,빵 및 과자류_2945_시나몬롤
11,조림류,2946,양파감자조림,조림류_2946_양파감자조림
5,국 및 탕류,2947,들깨삼계탕,국 및 탕류_2947_들깨삼계탕
13,나물/숙채류,2948,민들레나물,나물/숙채류_2948_민들레나물
20,음료 및 차류,2949,"ABC주스(생채소,생과일)","음료 및 차류_2949_ABC주스(생채소,생과일)"
5,국 및 탕류,2950,연두부국,국 및 탕류_2950_연두부국
13,나물/숙채류,2951,브로콜리샐러드(마요),나물/숙채류_2951_브로콜리샐러드(마요)
5,국 및 탕류,2952,도토리묵국,국 및 탕류_2952_도토리묵국
22,과일류,2953,아오리사과,과일류_2953_아오리사과
7,찜류,2954,개고기수육,찜류_2954_개고기수육
10,볶음류,2955,머위잎볶음,볶음류_2955_머위잎볶음
14,생채/무침류,2956,해초샐러드,생채/무침류_2956_해초샐러드
1,밥류,2957,짜장볶음밥,밥류_2957_짜장볶음밥
25,"두류, 견과 및 종실",2958,검정콩(흑태),"두류, 견과 및 종실_2958_검정콩(흑태)"
25,"두류, 견과 및 종실",2959,검정콩(서리태),"두류, 견과 및 종실_2959_검정콩(서리태)"
25,"두류, 견과 및 종실",2960,콩가루,"두류, 견과 및 종실_2960_콩가루"
23,당류,2961,설탕시럽,당류_2961_설탕시럽
23,당류,2962,메이플시럽,당류_2962_메이플시럽
5,국 및 탕류,2963,묵은지감자탕,국 및 탕류_2963_묵은지감자탕
24,"곡류, 서류 제품",2964,새싹보리가루,"곡류, 서류 제품_2964_새싹보리가루"
16,젓갈류,2965,꼴뚜기젓,젓갈류_2965_꼴뚜기젓
5,국 및 탕류,2966,콩나물배추된장국,국 및 탕류_2966_콩나물배추된장국
5,국 및 탕류,2967,콩나물시래기된장국,국 및 탕류_2967_콩나물시래기된장국
17,장아찌/절임류,2968,락교,장아찌/절임류_2968_락교
9,전/ 적 및 부침류,2969,도토리묵전,전/ 적 및 부침류_2969_도토리묵전
4,죽 및 스프류,2970,소고기표고버섯죽,죽 및 스프류_2970_소고기표고버섯죽
4,죽 및 스프류,2971,바지락죽,죽 및 스프류_2971_바지락죽
5,국 및 탕류,2972,능이버섯삼계탕,국 및 탕류_2972_능이버섯삼계탕
24,"곡류, 서류 제품",2973,현미귀리가래떡,"곡류, 서류 제품_2973_현미귀리가래떡"
27,수조어육류,2974,소라,수조어육류_2974_소라
17,장아찌/절임류,2975,당근피클,장아찌/절임류_2975_당근피클
10,볶음류,2976,브로콜리채소볶음,볶음류_2976_브로콜리채소볶음
8,구이류,2977,맛조개구이,구이류_2977_맛조개구이
21,주류,2978,복분자주,주류_2978_복분자주
22,과일류,2979,감말랭이,과일류_2979_감말랭이
12,튀김류,2980,감자고로케,튀김류_2980_감자고로케
12,튀김류,2981,단호박고로케,튀김류_2981_단호박고로케
12,튀김류,2982,고구마고로케,튀김류_2982_고구마고로케
5,국 및 탕류,2983,매생이북어국,국 및 탕류_2983_매생이북어국
5,국 및 탕류,2984,매생이무국,국 및 탕류_2984_매생이무국
14,생채/무침류,2985,양상추오이샐러드(요거트),생채/무침류_2985_양상추오이샐러드(요거트)
14,생채/무침류,2986,비타민샐러드(발사믹소스),생채/무침류_2986_비타민샐러드(발사믹소스)
5,국 및 탕류,2987,해물현미누룽지탕,국 및 탕류_2987_해물현미누룽지탕
5,국 및 탕류,2988,새우완자탕,국 및 탕류_2988_새우완자탕
9,전/ 적 및 부침류,2989,새우완자전,전/ 적 및 부침류_2989_새우완자전
7,찜류,2990,수란,찜류_2990_수란
26,"채소, 해조류",2991,생강,"채소, 해조류_2991_생강"
12,튀김류,2992,해쉬브라운,튀김류_2992_해쉬브라운
10,볶음류,2993,감자카레볶음,볶음류_2993_감자카레볶음
20,음료 및 차류,2994,귤에이드(생과일),음료 및 차류_2994_귤에이드(생과일)
8,구이류,2995,소고기채끝살구이,구이류_2995_소고기채끝살구이
5,국 및 탕류,2996,감자북어국,국 및 탕류_2996_감자북어국
1,밥류,2997,불고기김밥,밥류_2997_불고기김밥
3,면 및 만두류,2998,물만두국,면 및 만두류_2998_물만두국
12,튀김류,2999,감자옹심이탕수,튀김류_2999_감자옹심이탕수
26,"채소, 해조류",3000,청양고추,"채소, 해조류_3000_청양고추"
10,볶음류,3001,공심채볶음,볶음류_3001_공심채볶음
1,밥류,3002,멸치김밥,밥류_3002_멸치김밥
1,밥류,3003,돈까스김밥,밥류_3003_돈까스김밥
1,밥류,3004,꼬마김밥,밥류_3004_꼬마김밥
2,빵 및 과자류,3005,크레이프케이크,빵 및 과자류_3005_크레이프케이크
4,죽 및 스프류,3006,옥수수스프,죽 및 스프류_3006_옥수수스프
1,밥류,3007,보리검정콩밥(흑태),밥류_3007_보리검정콩밥(흑태)
1,밥류,3008,녹두보리밥,밥류_3008_녹두보리밥
15,김치류,3009,보쌈무김치,김치류_3009_보쌈무김치
10,볶음류,3010,닭고기참나물볶음,볶음류_3010_닭고기참나물볶음
1,밥류,3011,참치마요네즈삼각김밥,밥류_3011_참치마요네즈삼각김밥
20,음료 및 차류,3012,키위바나나라떼(생과일),음료 및 차류_3012_키위바나나라떼(생과일)
17,장아찌/절임류,3013,생강절임,장아찌/절임류_3013_생강절임
12,튀김류,3014,당면튀김,튀김류_3014_당면튀김
3,면 및 만두류,3015,도토리들깨수제비,면 및 만두류_3015_도토리들깨수제비
2,빵 및 과자류,3016,치즈케이크,빵 및 과자류_3016_치즈케이크
2,빵 및 과자류,3017,파운드케이크,빵 및 과자류_3017_파운드케이크
8,구이류,3018,김치퀘사디아,구이류_3018_김치퀘사디아
17,장아찌/절임류,3019,울외장아찌,장아찌/절임류_3019_울외장아찌
11,조림류,3020,꽈리고추조림,조림류_3020_꽈리고추조림
8,구이류,3021,찹쌀부꾸미,구이류_3021_찹쌀부꾸미
8,구이류,3022,수수부꾸미,구이류_3022_수수부꾸미
2,빵 및 과자류,3023,감자빵,빵 및 과자류_3023_감자빵
2,빵 및 과자류,3024,고구마빵,빵 및 과자류_3024_고구마빵
1,밥류,3025,녹두현미밥,밥류_3025_녹두현미밥
10,볶음류,3026,열무버섯볶음,볶음류_3026_열무버섯볶음
10,볶음류,3027,열무볶음,볶음류_3027_열무볶음
20,음료 및 차류,3028,콜드브루,음료 및 차류_3028_콜드브루
17,장아찌/절임류,3029,자색양파피클,장아찌/절임류_3029_자색양파피클
5,국 및 탕류,3030,소고기아욱된장국,국 및 탕류_3030_소고기아욱된장국
27,수조어육류,3031,사각어묵꼬치,수조어육류_3031_사각어묵꼬치
27,수조어육류,3032,봉어묵꼬치,수조어육류_3032_봉어묵꼬치
9,전/ 적 및 부침류,3033,부추감자전,전/ 적 및 부침류_3033_부추감자전
4,죽 및 스프류,3034,브로콜리스프,죽 및 스프류_3034_브로콜리스프
14,생채/무침류,3035,당근라페,생채/무침류_3035_당근라페
20,음료 및 차류,3036,"당근사과주스(생채소,생과일)","음료 및 차류_3036_당근사과주스(생채소,생과일)"
4,죽 및 스프류,3037,토마토양파스프,죽 및 스프류_3037_토마토양파스프
20,음료 및 차류,3038,키위청포도주스(생과일),음료 및 차류_3038_키위청포도주스(생과일)
10,볶음류,3039,더덕볶음,볶음류_3039_더덕볶음
11,조림류,3040,더덕조림,조림류_3040_더덕조림
1,밥류,3041,대게비빔밥,밥류_3041_대게비빔밥
12,튀김류,3042,멘보샤,튀김류_3042_멘보샤
10,볶음류,3043,매콤콩나물볶음,볶음류_3043_매콤콩나물볶음
1,밥류,3044,햄주먹밥(무스비),밥류_3044_햄주먹밥(무스비)
1,밥류,3045,햄계란주먹밥(무스비),밥류_3045_햄계란주먹밥(무스비)
8,구이류,3046,소고기토시살구이,구이류_3046_소고기토시살구이
8,구이류,3047,돼지고기갈매기살구이,구이류_3047_돼지고기갈매기살구이
5,국 및 탕류,3048,감자계란국,국 및 탕류_3048_감자계란국
1,밥류,3049,계란카레라이스,밥류_3049_계란카레라이스
14,생채/무침류,3050,오이미나리고추장무침,생채/무침류_3050_오이미나리고추장무침
27,수조어육류,3051,황태포,수조어육류_3051_황태포
2,빵 및 과자류,3052,불고기샌드위치,빵 및 과자류_3052_불고기샌드위치
10,볶음류,3053,감자양파볶음,볶음류_3053_감자양파볶음
5,국 및 탕류,3054,감자버섯국,국 및 탕류_3054_감자버섯국
15,김치류,3055,고구마줄기김치,김치류_3055_고구마줄기김치
8,구이류,3056,가지그라탕(토마토소스),구이류_3056_가지그라탕(토마토소스)
15,김치류,3057,냉면무김치,김치류_3057_냉면무김치
4,죽 및 스프류,3058,당근스프,죽 및 스프류_3058_당근스프
3,면 및 만두류,3059,새우토마토파스타,면 및 만두류_3059_새우토마토파스타
11,조림류,3060,고등어감자조림,조림류_3060_고등어감자조림
20,음료 및 차류,3061,블루베리주스(생과일),음료 및 차류_3061_블루베리주스(생과일)
20,음료 및 차류,3062,블루베리라떼(생과일),음료 및 차류_3062_블루베리라떼(생과일)
4,죽 및 스프류,3063,렌틸콩죽,죽 및 스프류_3063_렌틸콩죽
4,죽 및 스프류,3064,소고기콩죽,죽 및 스프류_3064_소고기콩죽
27,수조어육류,3065,보리새우,수조어육류_3065_보리새우
2,빵 및 과자류,3066,현미식빵,빵 및 과자류_3066_현미식빵
20,음료 및 차류,3067,복분자주스(생과일),음료 및 차류_3067_복분자주스(생과일)
10,볶음류,3068,케일볶음,볶음류_3068_케일볶음
8,구이류,3069,알감자버터구이,구이류_3069_알감자버터구이
18,"장류, 양념류",3070,마늘기름장,"장류, 양념류_3070_마늘기름장"
1,밥류,3071,케일쌈밥,밥류_3071_케일쌈밥
20,음료 및 차류,3072,바나나블루베리라떼(생과일),음료 및 차류_3072_바나나블루베리라떼(생과일)
10,볶음류,3073,감자느타리버섯볶음,볶음류_3073_감자느타리버섯볶음
